pdf_page,column,raw_entry,entry,stage_bucket
170,left,reveal*,reveal,required_new
170,left,review,review,compulsory_baseline
170,left,revise*,revise,required_new
170,left,reward**,reward,selective_required_new
170,right,rhyme**,rhyme,selective_required_new
170,right,rice,rice,compulsory_baseline
170,right,rich,rich,compulsory_baseline
170,right,riddle**,riddle,selective_required_new
170,right,ride,ride,compulsory_baseline
170,right,right,right,compulsory_baseline
170,right,rigid**,rigid,selective_required_new
170,right,ring,ring,compulsory_baseline
170,right,ripe**,ripe,selective_required_new
170,right,rise,rise,compulsory_baseline
170,right,risk,risk,compulsory_baseline
170,right,river,river,compulsory_baseline
170,right,road,road,compulsory_baseline
170,right,roast**,roast,selective_required_new
170,right,robot,robot,compulsory_baseline
170,right,rock,rock,compulsory_baseline
170,right,rocket**,rocket,selective_required_new
170,right,role,role,compulsory_baseline
170,right,roll*,roll,required_new
170,right,romantic*,romantic,required_new
170,right,roof**,roof,selective_required_new
170,right,room,room,compulsory_baseline
170,right,root**,root,selective_required_new
170,right,rope,rope,compulsory_baseline
170,right,rose,rose,compulsory_baseline
170,right,round,round,compulsory_baseline
170,right,route**,route,selective_required_new
170,right,routine**,routine,selective_required_new
171,left,row,row,compulsory_baseline
171,left,royal**,royal,selective_required_new
171,left,rubber**,rubber,selective_required_new
171,left,rubbish,rubbish,compulsory_baseline
171,left,rude**,rude,selective_required_new
171,left,rugby**,rugby,selective_required_new
171,left,ruin**,ruin,selective_required_new
171,left,rule,rule,compulsory_baseline
171,left,ruler,ruler,compulsory_baseline
171,left,run,run,compulsory_baseline
171,left,rural**,rural,selective_required_new
171,left,rush,rush,compulsory_baseline
171,left,Russia,Russia,compulsory_baseline
171,left,Russian,Russian,compulsory_baseline
171,left,sad,sad,compulsory_baseline
171,left,safe,safe,compulsory_baseline
171,left,safety,safety,compulsory_baseline
171,left,sail**,sail,selective_required_new
171,left,salad,salad,compulsory_baseline
171,left,salary**,salary,selective_required_new
171,left,sale,sale,compulsory_baseline
171,left,salesman / saleswoman**,salesman / saleswoman,selective_required_new
171,left,salt,salt,compulsory_baseline
171,left,salty**,salty,selective_required_new
171,left,same,same,compulsory_baseline
171,left,sample**,sample,selective_required_new
171,right,sand,sand,compulsory_baseline
171,right,sandwich,sandwich,compulsory_baseline
171,right,satellite**,satellite,selective_required_new
171,right,satisfaction*,satisfaction,required_new
171,right,satisfy,satisfy,compulsory_baseline
171,right,Saturday,Saturday,compulsory_baseline
171,right,saucer**,saucer,selective_required_new
171,right,sausage**,sausage,selective_required_new
171,right,save,save,compulsory_baseline
171,right,saving**,saving,selective_required_new
171,right,say,say,compulsory_baseline
171,right,saying**,saying,selective_required_new
171,right,scare*,scare,required_new
171,right,scarf,scarf,compulsory_baseline
171,right,scene*,scene,required_new
171,right,schedule*,schedule,required_new
171,right,scholarship**,scholarship,selective_required_new
171,right,school,school,compulsory_baseline
171,right,schoolbag,schoolbag,compulsory_baseline
171,right,science,science,compulsory_baseline
171,right,scientific**,scientific,selective_required_new
171,right,scientist,scientist,compulsory_baseline
171,right,scissors,scissors,compulsory_baseline
171,right,score,score,compulsory_baseline
171,right,scream**,scream,selective_required_new
171,right,screen,screen,compulsory_baseline
171,right,sculpture**,sculpture,selective_required_new
171,right,sea,sea,compulsory_baseline
172,left,search,search,compulsory_baseline
172,left,season,season,compulsory_baseline
172,left,seat,seat,compulsory_baseline
172,left,second,second,compulsory_baseline
172,left,secondary**,secondary,selective_required_new
172,left,secret,secret,compulsory_baseline
172,left,secretary,secretary,compulsory_baseline
172,left,section*,section,required_new
172,left,secure**,secure,selective_required_new
172,left,security**,security,selective_required_new
172,left,see,see,compulsory_baseline
172,left,seed**,seed,selective_required_new
172,left,seek*,seek,required_new
172,left,seem,seem,compulsory_baseline
172,left,seize**,seize,selective_required_new
172,left,seldom,seldom,compulsory_baseline
172,left,select*,select,required_new
172,left,sell,sell,compulsory_baseline
172,left,send,send,compulsory_baseline
172,left,senior*,senior,required_new
172,left,sense,sense,compulsory_baseline
172,left,sensitive**,sensitive,selective_required_new
172,left,sentence,sentence,compulsory_baseline
172,left,separate,separate,compulsory_baseline
172,left,September,September,compulsory_baseline
172,left,series*,series,required_new
172,left,serious,serious,compulsory_baseline
172,left,servant**,servant,selective_required_new
172,right,serve,serve,compulsory_baseline
172,right,service,service,compulsory_baseline
172,right,session**,session,selective_required_new
172,right,set,set,compulsory_baseline
172,right,setting**,setting,selective_required_new
172,right,settle*,settle,required_new
172,right,seven,seven,compulsory_baseline
172,right,seventeen,seventeen,compulsory_baseline
172,right,seventh,seventh,compulsory_baseline
172,right,seventy,seventy,compulsory_baseline
172,right,several,several,compulsory_baseline
172,right,severe**,severe,selective_required_new
172,right,sew**,sew,selective_required_new
172,right,sex*,sex,required_new
172,right,shade**,shade,selective_required_new
172,right,shadow**,shadow,selective_required_new
172,right,shake,shake,compulsory_baseline
172,right,shall,shall,compulsory_baseline
172,right,shallow*,shallow,required_new
172,right,shame,shame,compulsory_baseline
172,right,shape,shape,compulsory_baseline
172,right,share,share,compulsory_baseline
172,right,shark**,shark,selective_required_new
172,right,sharp*,sharp,required_new
172,right,shave**,shave,selective_required_new
172,right,she,she,compulsory_baseline
172,right,sheep,sheep,compulsory_baseline
172,right,sheet*,sheet,required_new
173,left,shelf**,shelf,selective_required_new
173,left,shelter**,shelter,selective_required_new
173,left,shift**,shift,selective_required_new
173,left,shine,shine,compulsory_baseline
173,left,ship,ship,compulsory_baseline
173,left,shirt,shirt,compulsory_baseline
173,left,shock*,shock,required_new
173,left,shoe,shoe,compulsory_baseline
173,left,shoot*,shoot,required_new
173,left,shop,shop,compulsory_baseline
173,left,shore**,shore,selective_required_new
173,left,short,short,compulsory_baseline
173,left,shortage**,shortage,selective_required_new
173,left,shorts,shorts,compulsory_baseline
173,left,should,should,compulsory_baseline
173,left,shoulder,shoulder,compulsory_baseline
173,left,shout,shout,compulsory_baseline
173,left,show,show,compulsory_baseline
173,left,shower,shower,compulsory_baseline
173,left,shut,shut,compulsory_baseline
173,left,shy,shy,compulsory_baseline
173,left,sick,sick,compulsory_baseline
173,left,side,side,compulsory_baseline
173,left,sight*,sight,required_new
173,left,sign,sign,compulsory_baseline
173,left,signal*,signal,required_new
173,left,significant*,significant,required_new
173,left,silence,silence,compulsory_baseline
173,right,silent,silent,compulsory_baseline
173,right,silk,silk,compulsory_baseline
173,right,silly,silly,compulsory_baseline
173,right,silver,silver,compulsory_baseline
173,right,similar,similar,compulsory_baseline
173,right,simple,simple,compulsory_baseline
173,right,since,since,compulsory_baseline
173,right,sincerely**,sincerely,selective_required_new
173,right,sing,sing,compulsory_baseline
173,right,single,single,compulsory_baseline
173,right,sink**,sink,selective_required_new
173,right,sir,sir,compulsory_baseline
173,right,sister,sister,compulsory_baseline
173,right,sit,sit,compulsory_baseline
173,right,site*,site,required_new
173,right,situation,situation,compulsory_baseline
173,right,six,six,compulsory_baseline
173,right,sixteen,sixteen,compulsory_baseline
173,right,sixth,sixth,compulsory_baseline
173,right,sixty,sixty,compulsory_baseline
173,right,size,size,compulsory_baseline
173,right,skate,skate,compulsory_baseline
173,right,skateboard**,skateboard,selective_required_new
173,right,ski*,ski,required_new
173,right,skill,skill,compulsory_baseline
173,right,skin*,skin,required_new
173,right,skip**,skip,selective_required_new
173,right,skirt,skirt,compulsory_baseline
174,left,sky,sky,compulsory_baseline
174,left,sleep,sleep,compulsory_baseline
174,left,sleepy,sleepy,compulsory_baseline
174,left,slice**,slice,selective_required_new
174,left,slide*,slide,required_new
174,left,slightly*,slightly,required_new
174,left,slim*,slim,required_new
174,left,slip**,slip,selective_required_new
174,left,slow,slow,compulsory_baseline
174,left,small,small,compulsory_baseline
174,left,smart,smart,compulsory_baseline
174,left,smell,smell,compulsory_baseline
174,left,smile,smile,compulsory_baseline
174,left,smog*,smog,required_new
174,left,smoke,smoke,compulsory_baseline
174,left,smooth,smooth,compulsory_baseline
174,left,snack*,snack,required_new
174,left,snake,snake,compulsory_baseline
174,left,sneeze**,sneeze,selective_required_new
174,left,snow,snow,compulsory_baseline
174,left,snowy,snowy,compulsory_baseline
174,left,so,so,compulsory_baseline
174,left,soccer*,soccer,required_new
174,left,social,social,compulsory_baseline
174,left,socialist**,socialist,selective_required_new
174,left,society,society,compulsory_baseline
174,left,sock,sock,compulsory_baseline
174,left,sofa,sofa,compulsory_baseline
174,right,soft,soft,compulsory_baseline
174,right,software*,software,required_new
174,right,soil**,soil,selective_required_new
174,right,solar**,solar,selective_required_new
174,right,soldier**,soldier,selective_required_new
174,right,solid**,solid,selective_required_new
174,right,solution*,solution,required_new
174,right,solve,solve,compulsory_baseline
174,right,some,some,compulsory_baseline
174,right,somebody,somebody,compulsory_baseline
174,right,somehow*,somehow,required_new
174,right,someone,someone,compulsory_baseline
174,right,something,something,compulsory_baseline
174,right,sometimes,sometimes,compulsory_baseline
174,right,somewhat**,somewhat,selective_required_new
174,right,somewhere,somewhere,compulsory_baseline
174,right,son,son,compulsory_baseline
174,right,song,song,compulsory_baseline
174,right,soon,soon,compulsory_baseline
174,right,sorrow**,sorrow,selective_required_new
174,right,sorry,sorry,compulsory_baseline
174,right,sort*,sort,required_new
174,right,soul**,soul,selective_required_new
174,right,sound,sound,compulsory_baseline
174,right,soup,soup,compulsory_baseline
174,right,sour**,sour,selective_required_new
174,right,source*,source,required_new
174,right,south,south,compulsory_baseline
175,left,southern,southern,compulsory_baseline
175,left,sow**,sow,selective_required_new
175,left,space,space,compulsory_baseline
175,left,spare,spare,compulsory_baseline
175,left,speak,speak,compulsory_baseline
175,left,speaker,speaker,compulsory_baseline
175,left,special,special,compulsory_baseline
175,left,specialist**,specialist,selective_required_new
175,left,species**,species,selective_required_new
175,left,specific*,specific,required_new
175,left,speech,speech,compulsory_baseline
175,left,speed,speed,compulsory_baseline
175,left,spell,spell,compulsory_baseline
175,left,spend,spend,compulsory_baseline
175,left,spirit,spirit,compulsory_baseline
175,left,splendid**,splendid,selective_required_new
175,left,sponsor**,sponsor,selective_required_new
175,left,spoon,spoon,compulsory_baseline
175,left,sport,sport,compulsory_baseline
175,left,spot**,spot,selective_required_new
175,left,spread,spread,compulsory_baseline
175,left,spring,spring,compulsory_baseline
175,left,spy**,spy,selective_required_new
175,left,square,square,compulsory_baseline
175,left,stability**,stability,selective_required_new
175,left,stadium**,stadium,selective_required_new
175,left,staff*,staff,required_new
175,left,stage*,stage,required_new
175,right,stair*,stair,required_new
175,right,stamp,stamp,compulsory_baseline
175,right,stand,stand,compulsory_baseline
175,right,standard,standard,compulsory_baseline
175,right,star,star,compulsory_baseline
175,right,stare**,stare,selective_required_new
175,right,start,start,compulsory_baseline
175,right,starve**,starve,selective_required_new
175,right,state,state,compulsory_baseline
175,right,station,station,compulsory_baseline
175,right,statistic**,statistic,selective_required_new
175,right,statue**,statue,selective_required_new
175,right,stay,stay,compulsory_baseline
175,right,steak**,steak,selective_required_new
175,right,steal,steal,compulsory_baseline
175,right,steam**,steam,selective_required_new
175,right,steel**,steel,selective_required_new
175,right,step,step,compulsory_baseline
175,right,stick,stick,compulsory_baseline
175,right,still,still,compulsory_baseline
175,right,stimulate**,stimulate,selective_required_new
175,right,stomach,stomach,compulsory_baseline
175,right,stomachache,stomachache,compulsory_baseline
175,right,stone,stone,compulsory_baseline
175,right,stop,stop,compulsory_baseline
175,right,store,store,compulsory_baseline
175,right,storm,storm,compulsory_baseline
175,right,story,story,compulsory_baseline
176,left,straight,straight,compulsory_baseline
176,left,straightforward**,straightforward,selective_required_new
176,left,strait**,strait,selective_required_new
176,left,strange,strange,compulsory_baseline
176,left,stranger,stranger,compulsory_baseline
176,left,strategy*,strategy,required_new
176,left,strawberry,strawberry,compulsory_baseline
176,left,stream**,stream,selective_required_new
176,left,street,street,compulsory_baseline
176,left,strength*,strength,required_new
176,left,strengthen**,strengthen,selective_required_new
176,left,stress*,stress,required_new
176,left,stretch**,stretch,selective_required_new
176,left,strict,strict,compulsory_baseline
176,left,strike**,strike,selective_required_new
176,left,string**,string,selective_required_new
176,left,strong,strong,compulsory_baseline
176,left,structure**,structure,selective_required_new
176,left,struggle*,struggle,required_new
176,left,student,student,compulsory_baseline
176,left,studio*,studio,required_new
176,left,study,study,compulsory_baseline
176,left,stuff*,stuff,required_new
176,left,stupid,stupid,compulsory_baseline
176,left,style*,style,required_new
176,left,subject,subject,compulsory_baseline
176,left,subjective**,subjective,selective_required_new
176,left,submit**,submit,selective_required_new
176,right,subscribe**,subscribe,selective_required_new
176,right,subsequent**,subsequent,selective_required_new
176,right,substance**,substance,selective_required_new
176,right,substantial**,substantial,selective_required_new
176,right,suburb**,suburb,selective_required_new
176,right,subway*,subway,required_new
176,right,succeed,succeed,compulsory_baseline
176,right,success,success,compulsory_baseline
176,right,successful,successful,compulsory_baseline
176,right,such,such,compulsory_baseline
176,right,sudden,sudden,compulsory_baseline
176,right,suffer*,suffer,required_new
176,right,sufficient*,sufficient,required_new
176,right,sugar,sugar,compulsory_baseline
176,right,suggest,suggest,compulsory_baseline
176,right,suggestion,suggestion,compulsory_baseline
176,right,suit**,suit,selective_required_new
176,right,suitable**,suitable,selective_required_new
176,right,sum**,sum,selective_required_new
176,right,summary*,summary,required_new
176,right,summer,summer,compulsory_baseline
176,right,sun,sun,compulsory_baseline
176,right,Sunday,Sunday,compulsory_baseline
176,right,sunny,sunny,compulsory_baseline
176,right,super*,super,required_new
176,right,superb**,superb,selective_required_new
176,right,superior**,superior,selective_required_new
176,right,supermarket,supermarket,compulsory_baseline
177,left,supply*,supply,required_new
177,left,support,support,compulsory_baseline
177,left,suppose,suppose,compulsory_baseline
177,left,sure,sure,compulsory_baseline
177,left,surf*,surf,required_new
177,left,surface,surface,compulsory_baseline
177,left,surgeon**,surgeon,selective_required_new
177,left,surgery**,surgery,selective_required_new
177,left,surprise,surprise,compulsory_baseline
177,left,surround*,surround,required_new
177,left,surrounding**,surrounding,selective_required_new
177,left,survey,survey,compulsory_baseline
177,left,survive*,survive,required_new
177,left,suspect**,suspect,selective_required_new
177,left,suspend**,suspend,selective_required_new
177,left,sustain**,sustain,selective_required_new
177,left,sweat*,sweat,required_new
177,left,sweater,sweater,compulsory_baseline
177,left,sweep**,sweep,selective_required_new
177,left,sweet,sweet,compulsory_baseline
177,left,swim,swim,compulsory_baseline
177,left,swimming,swimming,compulsory_baseline
177,left,swing**,swing,selective_required_new
177,left,switch**,switch,selective_required_new
177,left,symbol**,symbol,selective_required_new
177,left,sympathy**,sympathy,selective_required_new
177,left,symphony**,symphony,selective_required_new
177,left,system*,system,required_new
177,right,table,table,compulsory_baseline
177,right,tablet**,tablet,selective_required_new
177,right,tackle**,tackle,selective_required_new
177,right,tail,tail,compulsory_baseline
177,right,tailor**,tailor,selective_required_new
177,right,take,take,compulsory_baseline
177,right,tale**,tale,selective_required_new
177,right,talent*,talent,required_new
177,right,talk,talk,compulsory_baseline
177,right,tall,tall,compulsory_baseline
177,right,tank**,tank,selective_required_new
177,right,tape,tape,compulsory_baseline
177,right,target*,target,required_new
177,right,task,task,compulsory_baseline
177,right,taste,taste,compulsory_baseline
177,right,tax**,tax,selective_required_new
177,right,taxi,taxi,compulsory_baseline
177,right,tea,tea,compulsory_baseline
177,right,teach,teach,compulsory_baseline
177,right,teacher,teacher,compulsory_baseline
177,right,team,team,compulsory_baseline
177,right,teapot**,teapot,selective_required_new
177,right,tear*,tear,required_new
177,right,technique*,technique,required_new
177,right,technology,technology,compulsory_baseline
177,right,teenager*,teenager,required_new
178,left,telephone,telephone,compulsory_baseline
178,left,telescope**,telescope,selective_required_new
178,left,television (TV),television (TV),compulsory_baseline
178,left,tell,tell,compulsory_baseline
178,left,temperature,temperature,compulsory_baseline
178,left,temple**,temple,selective_required_new
178,left,temporary**,temporary,selective_required_new
178,left,ten,ten,compulsory_baseline
178,left,tend*,tend,required_new
178,left,tendency**,tendency,selective_required_new
178,left,tennis,tennis,compulsory_baseline
178,left,tension**,tension,selective_required_new
178,left,tenth,tenth,compulsory_baseline
178,left,term,term,compulsory_baseline
178,left,terrible,terrible,compulsory_baseline
178,left,territory**,territory,selective_required_new
178,left,test,test,compulsory_baseline
178,left,text,text,compulsory_baseline
178,left,than,than,compulsory_baseline
178,left,thank,thank,compulsory_baseline
178,left,that,that,compulsory_baseline
178,left,the,the,compulsory_baseline
178,left,theatre,theatre,compulsory_baseline
178,left,theft**,theft,selective_required_new
178,left,their,their,compulsory_baseline
178,left,them,them,compulsory_baseline
178,left,theme*,theme,required_new
178,left,themselves,themselves,compulsory_baseline
178,right,then,then,compulsory_baseline
178,right,theory**,theory,selective_required_new
178,right,there,there,compulsory_baseline
178,right,therefore*,therefore,required_new
178,right,these,these,compulsory_baseline
178,right,they,they,compulsory_baseline
178,right,thick,thick,compulsory_baseline
178,right,thin,thin,compulsory_baseline
178,right,thing,thing,compulsory_baseline
178,right,think,think,compulsory_baseline
178,right,thinking**,thinking,selective_required_new
178,right,third,third,compulsory_baseline
178,right,thirsty,thirsty,compulsory_baseline
178,right,thirteen,thirteen,compulsory_baseline
178,right,thirty,thirty,compulsory_baseline
178,right,this,this,compulsory_baseline
178,right,thorough**,thorough,selective_required_new
178,right,those,those,compulsory_baseline
178,right,though,though,compulsory_baseline
178,right,thought,thought,compulsory_baseline
178,right,thousand,thousand,compulsory_baseline
178,right,threat**,threat,selective_required_new
178,right,threaten**,threaten,selective_required_new
178,right,three,three,compulsory_baseline
178,right,through,through,compulsory_baseline
178,right,throughout*,throughout,required_new
178,right,throw,throw,compulsory_baseline
178,right,thunder**,thunder,selective_required_new
179,left,Thursday,Thursday,compulsory_baseline
179,left,thus*,thus,required_new
179,left,ticket,ticket,compulsory_baseline
179,left,tidy,tidy,compulsory_baseline
179,left,tie,tie,compulsory_baseline
179,left,tiger,tiger,compulsory_baseline
179,left,tight**,tight,selective_required_new
179,left,time,time,compulsory_baseline
179,left,tiny,tiny,compulsory_baseline
179,left,tip*,tip,required_new
179,left,tired,tired,compulsory_baseline
179,left,tissue*,tissue,required_new
179,left,title*,title,required_new
179,left,to,to,compulsory_baseline
179,left,toast**,toast,selective_required_new
179,left,tobacco**,tobacco,selective_required_new
179,left,today,today,compulsory_baseline
179,left,together,together,compulsory_baseline
179,left,toilet,toilet,compulsory_baseline
179,left,tolerate**,tolerate,selective_required_new
179,left,tomato,tomato,compulsory_baseline
179,left,tomorrow,tomorrow,compulsory_baseline
179,left,ton,ton,compulsory_baseline
179,left,tone**,tone,selective_required_new
179,left,tonight,tonight,compulsory_baseline
179,left,too,too,compulsory_baseline
179,left,tool,tool,compulsory_baseline
179,left,tooth (pl. teeth),tooth (pl. teeth),compulsory_baseline
179,right,toothache,toothache,compulsory_baseline
179,right,top,top,compulsory_baseline
179,right,topic*,topic,required_new
179,right,total,total,compulsory_baseline
179,right,touch,touch,compulsory_baseline
179,right,tough*,tough,required_new
179,right,tour,tour,compulsory_baseline
179,right,tourist,tourist,compulsory_baseline
179,right,tournament**,tournament,selective_required_new
179,right,toward(s),toward(s),compulsory_baseline
179,right,towel**,towel,selective_required_new
179,right,tower,tower,compulsory_baseline
179,right,town,town,compulsory_baseline
179,right,toy,toy,compulsory_baseline
179,right,track*,track,required_new
179,right,trade,trade,compulsory_baseline
179,right,tradition*,tradition,required_new
179,right,traditional,traditional,compulsory_baseline
179,right,traffic,traffic,compulsory_baseline
179,right,train,train,compulsory_baseline
179,right,training,training,compulsory_baseline
179,right,transform**,transform,selective_required_new
179,right,translate,translate,compulsory_baseline
179,right,transport*,transport,required_new
179,right,trap**,trap,selective_required_new
179,right,travel,travel,compulsory_baseline
179,right,treasure,treasure,compulsory_baseline
179,right,treat,treat,compulsory_baseline
180,left,treatment*,treatment,required_new
180,left,tree,tree,compulsory_baseline
180,left,trend**,trend,selective_required_new
180,left,trial**,trial,selective_required_new
180,left,trick**,trick,selective_required_new
180,left,trip,trip,compulsory_baseline
180,left,trouble,trouble,compulsory_baseline
180,left,trousers,trousers,compulsory_baseline
180,left,truck,truck,compulsory_baseline
180,left,true,true,compulsory_baseline
180,left,trunk**,trunk,selective_required_new
180,left,trust,trust,compulsory_baseline
180,left,truth,truth,compulsory_baseline
180,left,try,try,compulsory_baseline
180,left,T-shirt,T-shirt,compulsory_baseline
180,left,tube**,tube,selective_required_new
180,left,Tuesday,Tuesday,compulsory_baseline
180,left,tune**,tune,selective_required_new
180,left,turkey*,turkey,required_new
180,left,turn,turn,compulsory_baseline
180,left,twelfth,twelfth,compulsory_baseline
180,left,twelve,twelve,compulsory_baseline
180,left,twentieth,twentieth,compulsory_baseline
180,left,twenty,twenty,compulsory_baseline
180,left,twice,twice,compulsory_baseline
180,left,twin**,twin,selective_required_new
180,left,two,two,compulsory_baseline
180,left,type*,type,required_new
180,right,typhoon**,typhoon,selective_required_new
180,right,typical*,typical,required_new
180,right,ugly,ugly,compulsory_baseline
180,right,UK,UK,compulsory_baseline
180,right,ultimately**,ultimately,selective_required_new
180,right,umbrella,umbrella,compulsory_baseline
180,right,uncle,uncle,compulsory_baseline
180,right,under,under,compulsory_baseline
180,right,underground,underground,compulsory_baseline
180,right,understand,understand,compulsory_baseline
180,right,uniform**,uniform,selective_required_new
180,right,unique*,unique,required_new
180,right,unit,unit,compulsory_baseline
180,right,universe**,universe,selective_required_new
180,right,university,university,compulsory_baseline
180,right,unless,unless,compulsory_baseline
180,right,until (till),until (till),compulsory_baseline
180,right,unusual**,unusual,selective_required_new
180,right,up,up,compulsory_baseline
180,right,update*,update,required_new
180,right,upon,upon,compulsory_baseline
180,right,upper*,upper,required_new
180,right,upset**,upset,selective_required_new
180,right,urban**,urban,selective_required_new
180,right,urge**,urge,selective_required_new
180,right,urgent**,urgent,selective_required_new
181,left,US,US,compulsory_baseline
181,left,us,us,compulsory_baseline
181,left,use,use,compulsory_baseline
181,left,used,used,compulsory_baseline
181,left,useful,useful,compulsory_baseline
181,left,usual,usual,compulsory_baseline
181,left,usually,usually,compulsory_baseline
181,left,vacation,vacation,compulsory_baseline
181,left,valley**,valley,selective_required_new
181,left,valuable,valuable,compulsory_baseline
181,left,value,value,compulsory_baseline
181,left,variation**,variation,selective_required_new
181,left,variety*,variety,required_new
181,left,various*,various,required_new
181,left,vary**,vary,selective_required_new
181,left,vase**,vase,selective_required_new
181,left,vast**,vast,selective_required_new
181,left,vegetable,vegetable,compulsory_baseline
181,left,vehicle*,vehicle,required_new
181,left,venue**,venue,selective_required_new
181,left,version**,version,selective_required_new
181,left,very,very,compulsory_baseline
181,left,victim**,victim,selective_required_new
181,left,victory,victory,compulsory_baseline
181,left,video,video,compulsory_baseline
181,left,view*,view,required_new
181,right,village,village,compulsory_baseline
181,right,violence**,violence,selective_required_new
181,right,violin,violin,compulsory_baseline
181,right,virtual**,virtual,selective_required_new
181,right,virtue**,virtue,selective_required_new
181,right,virus**,virus,selective_required_new
181,right,visible**,visible,selective_required_new
181,right,vision**,vision,selective_required_new
181,right,visit,visit,compulsory_baseline
181,right,visitor,visitor,compulsory_baseline
181,right,visual**,visual,selective_required_new
181,right,vital**,vital,selective_required_new
181,right,vivid**,vivid,selective_required_new
181,right,vocabulary**,vocabulary,selective_required_new
181,right,voice,voice,compulsory_baseline
181,right,volcano*,volcano,required_new
181,right,volleyball,volleyball,compulsory_baseline
181,right,volume**,volume,selective_required_new
181,right,volunteer*,volunteer,required_new
181,right,vote**,vote,selective_required_new
181,right,wage**,wage,selective_required_new
181,right,waist**,waist,selective_required_new
181,right,wait,wait,compulsory_baseline
181,right,wake,wake,compulsory_baseline
181,right,walk,walk,compulsory_baseline
181,right,wall,wall,compulsory_baseline
182,left,wallet,wallet,compulsory_baseline
182,left,wander**,wander,selective_required_new
182,left,want,want,compulsory_baseline
182,left,war,war,compulsory_baseline
182,left,ward**,ward,selective_required_new
182,left,warm,warm,compulsory_baseline
182,left,warn,warn,compulsory_baseline
182,left,warning**,warning,selective_required_new
182,left,wash,wash,compulsory_baseline
182,left,washroom**,washroom,selective_required_new
182,left,waste,waste,compulsory_baseline
182,left,watch,watch,compulsory_baseline
182,left,water,water,compulsory_baseline
182,left,watermelon,watermelon,compulsory_baseline
182,left,wave**,wave,selective_required_new
182,left,way,way,compulsory_baseline
182,left,we,we,compulsory_baseline
182,left,weak,weak,compulsory_baseline
182,left,wealth,wealth,compulsory_baseline
182,left,weapon**,weapon,selective_required_new
182,left,wear,wear,compulsory_baseline
182,left,weather,weather,compulsory_baseline
182,left,website,website,compulsory_baseline
182,left,wedding*,wedding,required_new
182,left,Wednesday,Wednesday,compulsory_baseline
182,left,weed**,weed,selective_required_new
182,left,week,week,compulsory_baseline
182,left,weekday,weekday,compulsory_baseline
182,right,weekend,weekend,compulsory_baseline
182,right,weekly**,weekly,selective_required_new
182,right,weep**,weep,selective_required_new
182,right,weigh,weigh,compulsory_baseline
182,right,weight,weight,compulsory_baseline
182,right,welcome,welcome,compulsory_baseline
182,right,welfare**,welfare,selective_required_new
182,right,well,well,compulsory_baseline
182,right,west,west,compulsory_baseline
182,right,western,western,compulsory_baseline
182,right,wet,wet,compulsory_baseline
182,right,whale*,whale,required_new
182,right,what,what,compulsory_baseline
182,right,whatever,whatever,compulsory_baseline
182,right,wheat**,wheat,selective_required_new
182,right,wheel,wheel,compulsory_baseline
182,right,when,when,compulsory_baseline
182,right,whenever,whenever,compulsory_baseline
182,right,where,where,compulsory_baseline
182,right,whether,whether,compulsory_baseline
182,right,which,which,compulsory_baseline
182,right,while,while,compulsory_baseline
182,right,whisper**,whisper,selective_required_new
182,right,white,white,compulsory_baseline
182,right,who,who,compulsory_baseline
182,right,whole,whole,compulsory_baseline
182,right,whom,whom,compulsory_baseline
182,right,whose,whose,compulsory_baseline
183,left,why,why,compulsory_baseline
183,left,wide,wide,compulsory_baseline
183,left,widespread**,widespread,selective_required_new
183,left,wife,wife,compulsory_baseline
183,left,Wi-Fi*,Wi-Fi,required_new
183,left,wild,wild,compulsory_baseline
183,left,will,will,compulsory_baseline
183,left,win,win,compulsory_baseline
183,left,wind,wind,compulsory_baseline
183,left,window,window,compulsory_baseline
183,left,windy,windy,compulsory_baseline
183,left,wine*,wine,required_new
183,left,wing,wing,compulsory_baseline
183,left,winner,winner,compulsory_baseline
183,left,winter,winter,compulsory_baseline
183,left,wire**,wire,selective_required_new
183,left,wisdom**,wisdom,selective_required_new
183,left,wise,wise,compulsory_baseline
183,left,wish,wish,compulsory_baseline
183,left,with,with,compulsory_baseline
183,left,withdraw**,withdraw,selective_required_new
183,left,within*,within,required_new
183,left,without,without,compulsory_baseline
183,left,witness**,witness,selective_required_new
183,left,woman (pl. women),woman (pl. women),compulsory_baseline
183,left,wonder,wonder,compulsory_baseline
183,left,wonderful,wonderful,compulsory_baseline
183,left,wood,wood,compulsory_baseline
183,right,wool**,wool,selective_required_new
183,right,word,word,compulsory_baseline
183,right,work,work,compulsory_baseline
183,right,worker,worker,compulsory_baseline
183,right,world,world,compulsory_baseline
183,right,worry,worry,compulsory_baseline
183,right,worse,worse,compulsory_baseline
183,right,worst,worst,compulsory_baseline
183,right,worth,worth,compulsory_baseline
183,right,worthwhile**,worthwhile,selective_required_new
183,right,worthy**,worthy,selective_required_new
183,right,would,would,compulsory_baseline
183,right,wound,wound,compulsory_baseline
183,right,wrap**,wrap,selective_required_new
183,right,wrestle**,wrestle,selective_required_new
183,right,wrinkle**,wrinkle,selective_required_new
183,right,wrist**,wrist,selective_required_new
183,right,write,write,compulsory_baseline
183,right,writer,writer,compulsory_baseline
183,right,wrong,wrong,compulsory_baseline
183,right,X-ray,X-ray,compulsory_baseline
183,right,yard,yard,compulsory_baseline
183,right,year,year,compulsory_baseline
183,right,yellow,yellow,compulsory_baseline
184,left,yes,yes,compulsory_baseline
